date,aqi,hotspot_count,hotspot_count_high,total_frp,mean_frp,max_frp,product,frp_lag1,count_lag1,frp_lag2,count_lag2,frp_lag3,count_lag3,frp_roll3,frp_roll7,aqi_roll3,aqi_roll7,log_frp,log_count,frp_cumsum,aqi_delta,frp_delta,frp_norm,frp_z,aqi_z,fire_cat
2025-11-17,160.08333333333334,107,0,506.01,4.73,22.96,VIIRS_SNPP_SP,1199.17,318.0,1580.32,248.0,1341.5,191.0,1095.1666666666667,1092.32,164.18055555555557,170.52083333333334,6.228530727262548,4.68213122712422,64192.39,-3.604166666666657,-693.1600000000001,0.16410993202220953,-0.09201789252285038,-0.08773706820646113,Moderate
2025-11-18,197.04166666666666,85,0,438.01,5.15,25.24,VIIRS_SNPP_SP,506.01,107.0,1199.17,318.0,1580.32,248.0,714.3966666666666,888.2428571428571,173.60416666666666,173.92857142857142,6.084522191859013,4.454347296253507,64630.4,36.958333333333314,-68.0,0.14205606870427065,-0.1772328650644366,0.8589554334282034,Low
2025-11-19,196.04166666666666,80,0,389.28,4.87,14.76,VIIRS_SNPP_SP,438.01,85.0,506.01,107.0,1199.17,318.0,444.43333333333334,941.38,184.38888888888889,177.35416666666669,5.966864430239749,4.394449154672439,65019.68,-1.0,-48.73000000000002,0.1262518810648124,-0.2382994181813704,0.833340303733466,Low
2025-11-20,211.4375,92,0,363.43,3.95,46.23,VIIRS_SNPP_SP,389.28,80.0,438.01,85.0,506.01,107.0,396.9066666666667,831.1028571428571,201.50694444444443,181.7886904761905,5.898334489110175,4.532599493153256,65383.11,15.395833333333343,-25.849999999999966,0.11786816978880182,-0.2706936393607822,1.2277065713253588,Low
2025-11-21,214.70833333333334,118,0,478.52,4.06,63.67,VIIRS_SNPP_SP,363.43,92.0,389.28,80.0,438.01,85.0,410.41,707.8199999999999,207.39583333333334,187.39583333333331,6.172785603568353,4.77912349311153,65861.63,3.270833333333343,115.08999999999997,0.15519433345441336,-0.12646729833414752,1.3114893913685624,Low
2025-11-22,220.22916666666666,73,0,263.5,3.61,23.62,VIIRS_SNPP_SP,478.52,118.0,363.43,92.0,389.28,80.0,368.48333333333335,519.702857142857,215.45833333333334,194.74702380952382,5.577841251298354,4.30406509320417,66125.13,5.520833333333314,-215.01999999999998,0.08545872035701313,-0.3959220541560868,1.4529062532249237,Low
2025-11-23,229.72916666666666,44,0,160.51,3.65,18.02,VIIRS_SNPP_SP,263.5,73.0,478.52,118.0,363.43,92.0,300.8433333333333,371.3228571428572,221.55555555555557,204.18154761904762,5.084567060250421,3.8066624897703196,66285.64,9.5,-102.99000000000001,0.05205684707591718,-0.5249851427157628,1.6962499853249278,Low
2025-11-24,217.375,46,0,198.03,4.31,17.17,VIIRS_SNPP_SP,160.51,44.0,263.5,73.0,478.52,118.0,207.34666666666666,327.32571428571424,222.44444444444443,212.36607142857142,5.293455567131129,3.8501476017100584,66483.67,-12.354166666666657,37.52000000000001,0.06422539048310934,-0.4779665284545817,1.3797964038878614,Low
2025-11-25,184.4375,40,0,138.45,3.46,22.99,VIIRS_SNPP_SP,198.03,46.0,160.51,44.0,263.5,73.0,165.66333333333333,284.5314285714286,210.5138888888889,210.56547619047618,4.937706114073498,3.713572066704308,66622.12,-32.9375,-59.58000000000001,0.044902314358362304,-0.5526298823373421,0.5360980695674525,Low
2025-11-26,170.04166666666666,60,0,162.27,2.7,10.26,VIIRS_SNPP_SP,138.45,40.0,198.03,46.0,160.51,44.0,166.25,252.10142857142858,190.61805555555554,206.85119047619045,5.095405272138073,4.110873864173311,66784.39,-14.395833333333343,23.82000000000002,0.05262765295002854,-0.5227795787205688,0.16734693167029704,Low
2025-11-27,193.14583333333334,71,0,388.51,5.47,46.01,VIIRS_SNPP_SP,162.27,60.0,138.45,40.0,198.03,46.0,229.74333333333334,255.68428571428572,182.54166666666666,204.2380952380952,5.964889538922183,4.276666119016055,67172.9,23.104166666666686,226.23999999999998,0.1260021534948887,-0.23926435242926777,0.7591631573257899,Low
2025-11-28,183.52083333333334,24,0,128.87,5.37,19.03,VIIRS_SNPP_SP,388.51,71.0,162.27,60.0,138.45,40.0,226.54999999999998,205.7342857142857,182.23611111111111,199.7827380952381,4.866533950121999,3.2188758248682006,67301.76999999999,-9.625,-259.64,0.04179531420268798,-0.5646351681748185,0.5126175340139436,Low
2025-11-29,158.20833333333334,17,0,40.36,2.37,5.31,VIIRS_SNPP_SP,128.87,24.0,388.51,71.0,162.27,60.0,185.91333333333333,173.85714285714286,178.29166666666666,190.92261904761904,3.7223142302001735,2.8903717578961645,67342.12999999999,-25.3125,-88.51,0.013089616522235482,-0.6755524802285802,-0.13576543638409352,Low
2025-11-30,150.14583333333334,43,0,524.31,12.19,103.74,VIIRS_SNPP_SP,40.36,17.0,128.87,24.0,388.51,71.0,231.17999999999998,225.8285714285714,163.95833333333334,179.55357142857142,6.26398856451963,3.784189633918261,67866.43999999999,-8.0625,483.94999999999993,0.17004501582689013,-0.06908503961827649,-0.34228741954791275,Moderate
2025-12-01,161.70833333333334,37,0,103.35,2.79,18.03,VIIRS_SNPP_SP,524.31,43.0,40.36,17.0,128.87,24.0,222.67333333333332,212.30285714285714,156.6875,171.6011904761905,4.647750633523209,3.6375861597263857,67969.79,11.5625,-420.9599999999999,0.03351862902807327,-0.5966158461051314,-0.046112482452513065,Low
2025-12-02,184.125,54,0,125.87,2.33,8.44,VIIRS_SNPP_SP,103.35,37.0,524.31,43.0,40.36,17.0,251.17666666666665,210.50571428571425,165.32638888888889,171.55654761904762,4.843162940152507,4.007333185232471,68095.65999999999,22.416666666666657,22.52000000000001,0.040822349644543614,-0.5683946522575355,0.5280933415378471,Low
2025-12-03,175.29166666666666,31,0,102.27,3.3,9.39,VIIRS_SNPP_SP,125.87,54.0,103.35,37.0,524.31,43.0,110.49666666666667,201.93428571428566,173.70833333333334,172.30654761904762,4.637346917683312,3.4657359027997265,68197.93,-8.833333333333343,-23.60000000000001,0.0331683617871413,-0.5979692603749096,0.3018263625676677,Low
2025-12-04,170.33333333333334,15,0,35.02,2.33,6.7,VIIRS_SNPP_SP,102.27,31.0,125.87,54.0,103.35,37.0,87.72000000000001,151.43571428571428,176.58333333333334,169.04761904761904,3.58407433974781,2.772588722239781,68232.95,-4.958333333333314,-67.25,0.01135773960873852,-0.6822443618958166,0.1748180111645959,Low
2025-12-05,171.1875,23,0,54.2,2.36,5.42,VIIRS_SNPP_SP,35.02,15.0,102.27,31.0,125.87,54.0,63.830000000000005,140.76857142857142,172.27083333333334,167.28571428571428,4.01096295328305,3.1780538303479458,68287.15,0.8541666666666572,19.18,0.017578226350474808,-0.6582087269936455,0.19669760111218373,Low
2025-12-06,167.0625,33,0,77.22,2.34,6.99,VIIRS_SNPP_SP,54.2,23.0,35.02,15.0,102.27,31.0,55.48,146.03428571428572,169.5277777777778,168.55059523809524,4.359525369327368,3.5263605246161616,68364.37,-4.125,23.019999999999996,0.025044107726635876,-0.6293609524655969,0.0910351911213925,Low
2025-12-07,160.47916666666666,31,0,88.41,2.85,7.6,VIIRS_SNPP_SP,77.22,33.0,54.2,23.0,35.02,15.0,73.27666666666666,83.76285714285714,166.24305555555554,170.02678571428572,4.493232532747227,3.4657359027997265,68452.78,-6.583333333333343,11.189999999999998,0.028673265528514347,-0.6153380768370623,-0.07759774603562812,Low
2025-12-08,156.54166666666666,34,0,73.53,2.16,6.37,VIIRS_SNPP_SP,88.41,31.0,77.22,33.0,54.2,23.0,79.72000000000001,79.50285714285714,161.36111111111111,169.28869047619045,4.311201728893603,3.5553480614894135,68526.31,-3.9375,-14.879999999999995,0.02384736132011831,-0.6339851178873388,-0.17845731920865612,Low
2025-12-09,153.08333333333334,31,0,82.15,2.65,8.17,VIIRS_SNPP_SP,73.53,34.0,88.41,31.0,77.22,33.0,81.36333333333334,73.25714285714285,156.70138888888889,164.85416666666666,4.420646205638937,3.4657359027997265,68608.45999999999,-3.4583333333333144,8.620000000000005,0.026643012817186448,-0.6231828669563318,-0.267042976069622,Low
2025-12-10,144.85416666666666,40,0,163.73,4.09,28.02,VIIRS_SNPP_SP,82.15,31.0,73.53,34.0,88.41,31.0,106.46999999999998,82.03714285714285,151.49305555555557,160.50595238095238,5.104307769958891,3.713572066704308,68772.18999999999,-8.229166666666686,81.57999999999998,0.05310116236832546,-0.5209499631336465,-0.477834147515898,Low
2025-12-11,167.625,48,0,115.64,2.41,7.79,VIIRS_SNPP_SP,163.73,40.0,82.15,31.0,73.53,34.0,120.50666666666666,93.55428571428571,155.1875,160.11904761904762,4.759092268260348,3.8918202981106265,68887.82999999999,22.770833333333343,-48.08999999999999,0.03750454050127134,-0.5812144929796007,0.1054437015746822,Low
2025-12-12,177.6875,39,0,171.47,4.4,15.55,VIIRS_SNPP_SP,115.64,48.0,163.73,40.0,82.15,31.0,150.28,110.30714285714285,163.38888888888889,161.04761904761904,5.1502233083033095,3.6888794541139363,69059.29999999999,10.0625,55.83,0.055611410928337913,-0.5112504942002365,0.363195944127976,Low
2025-12-13,253.85416666666666,22,0,67.94,3.09,5.63,VIIRS_SNPP_SP,171.47,39.0,115.64,48.0,163.73,40.0,118.35000000000001,108.9814285714286,199.7222222222222,173.44642857142858,4.233236561088719,3.1354942159291497,69127.23999999999,76.16666666666666,-103.53,0.022034404026775985,-0.6409902898948016,2.3142149892104644,Low
2025-12-14,271.9791666666667,27,0,90.79,3.36,11.2,VIIRS_SNPP_SP,67.94,22.0,171.47,39.0,115.64,48.0,110.06666666666668,109.32142857142857,234.50694444444446,189.375,4.519503359231,3.332204510175204,69218.02999999998,18.12500000000003,22.85000000000001,0.02944515074464221,-0.6123555527981067,2.7784892149275784,Low
2025-12-15,279.9583333333333,52,0,132.95,2.56,13.15,VIIRS_SNPP_SP,90.79,27.0,67.94,22.0,171.47,39.0,97.22666666666667,117.81000000000002,268.59722222222223,207.00595238095238,4.897466595990617,3.970291913552122,69350.97999999998,7.979166666666629,42.15999999999998,0.043118546001764305,-0.5595222698223233,2.9828766039501686,Low
2025-12-16,177.4375,48,0,151.75,3.16,14.04,VIIRS_SNPP_SP,132.95,52.0,90.79,27.0,67.94,22.0,125.16333333333334,127.75285714285714,243.125,210.48511904761907,5.028802598051705,3.8918202981106265,69502.72999999998,-102.52083333333331,18.80000000000001,0.04921579056613564,-0.5359628362372966,0.3567921617042917,Low
2025-12-17,166.64583333333334,41,0,138.94,3.39,14.7,VIIRS_SNPP_SP,151.75,48.0,132.95,52.0,90.79,27.0,141.21333333333334,124.21142857142857,208.01388888888889,213.59821428571428,4.94121375931775,3.7376696182833684,69641.66999999998,-10.791666666666657,-12.810000000000002,0.04506123190285922,-0.5520158332704983,0.0803622204152522,Low
2025-12-18,173.70833333333334,16,0,25.72,1.61,3.09,VIIRS_SNPP_SP,138.94,41.0,151.75,48.0,132.95,52.0,105.46999999999998,111.36571428571429,172.59722222222226,214.46726190476193,3.285412348668445,2.833213344056216,69667.38999999998,7.0625,-113.22,0.008341549478490995,-0.6938987625522394,0.2612690738843342,Low
2025-12-19,192.125,22,0,88.92,4.04,11.47,VIIRS_SNPP_SP,25.72,16.0,138.94,41.0,151.75,48.0,84.52666666666666,99.57285714285715,177.49305555555557,216.52976190476193,4.498920386145381,3.1354942159291497,69756.30999999998,18.416666666666657,63.2,0.02883866950339889,-0.6146989645430004,0.7330143790957453,Low
2025-12-20,187.4375,4,0,8.63,2.16,3.77,VIIRS_SNPP_SP,88.92,22.0,25.72,16.0,138.94,41.0,41.089999999999996,91.1,184.4236111111111,207.04166666666666,2.2648832258100344,1.6094379124341003,69764.93999999999,-4.6875,-80.29,0.0027988947122619483,-0.7153152902101174,0.6129434586516643,Low
2025-12-21,225.72916666666666,6,0,8.39,1.4,2.07,VIIRS_SNPP_SP,8.63,4.0,88.92,22.0,25.72,16.0,35.31333333333333,79.32857142857142,201.76388888888889,200.43452380952382,2.2396452932201716,1.9459101490553132,69773.32999999999,38.29166666666666,-0.2400000000000002,0.002721057547610399,-0.7156160489367348,1.5937894665459789,Low
2025-12-22,263.3125,25,0,71.53,2.86,12.59,VIIRS_SNPP_SP,8.39,6.0,8.63,4.0,88.92,22.0,29.516666666666666,70.55428571428571,225.49305555555554,198.05654761904762,4.284000269375321,3.258096538021482,69844.85999999999,37.58333333333334,63.14,0.023198718281355404,-0.6364914406091502,2.5564914242398546,Low
2025-12-23,259.1458333333333,58,0,134.56,2.32,8.46,VIIRS_SNPP_SP,71.53,25.0,8.39,6.0,8.63,4.0,71.49333333333334,68.09857142857143,249.39583333333334,209.72916666666666,4.909414346738851,4.07753744390572,69979.41999999998,-4.166666666666686,63.03,0.043640703647968446,-0.5575046800312652,2.449761717178449,Low
2025-12-24,166.75,49,0,169.07,3.45,17.49,VIIRS_SNPP_SP,134.56,58.0,71.53,25.0,8.39,6.0,125.05333333333333,72.40285714285714,229.7361111111111,209.74404761904762,5.136210117004322,3.912023005428146,70148.48999999999,-92.39583333333331,34.50999999999999,0.05483303928182242,-0.5142580814664102,0.08303046309178709,Low
2025-12-25,154.9375,9,0,41.9,4.66,12.34,VIIRS_SNPP_SP,169.07,49.0,134.56,58.0,71.53,25.0,115.17666666666668,74.71428571428571,193.6111111111111,207.0625,3.758871825933971,2.302585092994046,70190.38999999998,-11.8125,-127.16999999999999,0.013589071662082921,-0.6736226117327855,-0.21954825642729692,Low
2025-12-26,184.35416666666666,27,0,59.8,2.21,8.56,VIIRS_SNPP_SP,41.9,9.0,169.07,49.0,134.56,58.0,90.25666666666667,70.55428571428571,168.68055555555554,205.95238095238096,4.107589788972121,3.332204510175204,70250.18999999999,29.416666666666657,17.9,0.01939442685901095,-0.6511910233725738,0.5339634754262242,Low
2025-12-27,184.33333333333334,28,0,74.51,2.66,8.75,VIIRS_SNPP_SP,59.8,27.0,41.9,9.0,169.07,49.0,58.73666666666668,79.96571428571428,174.54166666666666,205.50892857142853,4.324265097815334,3.367295829986474,70324.69999999998,-0.020833333333314386,14.710000000000008,0.024165196409112136,-0.6327570197536513,0.5334298268909177,Low
2025-12-28,238.9375,43,0,124.42,2.89,10.35,VIIRS_SNPP_SP,74.51,28.0,59.8,27.0,41.9,9.0,86.24333333333334,96.54142857142858,202.54166666666666,207.39583333333331,4.831668105114875,3.784189633918261,70449.11999999998,54.60416666666666,49.91,0.040352083441440506,-0.5702117362308488,1.9321226379306338,Low
2025-12-29,238.3125,44,0,213.1,4.84,24.86,VIIRS_SNPP_SP,124.42,43.0,74.51,28.0,59.8,27.0,137.34333333333336,116.76571428571427,220.5277777777778,203.82440476190476,5.366443195595637,3.8066624897703196,70662.21999999999,-0.625,88.67999999999999,0.06911291578018784,-0.45908138674573307,1.916113181871423,Low
2025-12-30,226.6875,8,0,29.29,3.66,8.05,VIIRS_SNPP_SP,213.1,44.0,124.42,43.0,74.51,28.0,122.27000000000002,101.72714285714287,234.64583333333334,199.1875,3.410817625039146,2.1972245773362196,70691.50999999998,-11.625,-183.81,0.009499377302682787,-0.6894249764938062,1.6183372991701022,Low
2025-12-31,209.45833333333334,0,0,0.0,0.0,0.0,,29.29,8.0,213.1,44.0,124.42,43.0,80.79666666666668,77.57428571428571,224.81944444444446,205.2886904761905,0.0,0.0,70691.50999999998,-17.229166666666657,-29.29,0.0,-0.7261300727547335,1.1770099604711917,None
